animal_id,sex,age,date,svl,tail-length,body-mass,feeding,,,,
144D,female,NA,5/23/19,22.5,30.2,411,high,,,,
145B,male,4.8,5/16/02,17.5,23.7,190,high,,,,
145C,female,NA,5/18/19,25.2,35,700,high,,,,
146B,female,5.8,6/29/01,18.8,26,NA,high,,,,
146B,female,6.7,5/16/02,18.5,26.3,235,high,,,,
146B,female,8.7,5/13/04,19.6,27,458,high,,,,
146B,female,17.7,5/21/13,25.7,33.7,565,high,,,,
146C,male,5.7,5/16/02,25.4,33.2,606,high,,,,
146C,male,6.7,5/19/03,26,34.2,650,high,,,,
146D,male,NA,5/23/19,29.4,37.3,935,high,,,,
147A,male,14.7,5/17/02,24,29.6,455,high,,,,
147B,female,3.8,6/29/01,16.2,21.4,NA,high,,,,
147B,female,4.7,5/15/02,16,21.5,147,high,,,,
147B,female,6.7,5/16/04,17.6,22.7,210,high,,,,
147B,female,10.7,5/11/08,20.7,26.9,310,high,,,,
147B,female,11.7,5/18/09,22.8,28.8,486,high,,,,
147B,female,12.7,5/13/10,23.5,31,586,high,,,,
147B,female,13.7,5/16/11,23.6,31.6,544,high,,,,
147B,female,15.7,5/17/13,26.7,33.6,760,high,,,,
147B,female,18.7,5/19/16,27.7,34.7,800,high,,,,
147B,female,19.7,5/14/17,27.5,34.2,730,high,,,,
147B,female,21.7,5/18/19,27.6,33.7,845,high,,,,
147C,male,0.7,5/17/02,11.8,15.8,57,high,,,,
147C,male,6.7,5/11/08,21.4,NA,343,high,,,,
147C,male,7.7,5/18/09,24,NA,545,high,,,,
147C,male,8.7,5/12/10,26.6,NA,792,high,,,,
147C,male,9.7,5/16/11,29.6,NA,1007,high,,,,
147C,male,10.6,4/20/12,31.8,NA,1300,high,,,,
147C,male,13.6,5/17/15,38.2,NA,NA,high,,,,
147C,male,15.7,5/16/17,NA,NA,NA,high,,,,
149D,female,NA,5/17/19,25.6,33.9,615,high,,,,
149E,female,NA,5/18/19,26.5,33.6,675,high,,,,
151A,female,13.7,5/14/01,26.3,35.5,630,high,,,,
151A,female,14.7,5/15/02,27,35.2,605,high,,,,
151B,female,4.7,5/23/19,16.8,22.5,200,high,,,,
152B,female,NA,3/20/00,27,36.5,935,high,,,,
152B,female,NA,5/10/01,28.1,37.2,990,high,,,,
152B,female,NA,7/3/01,29.3,37.6,NA,high,,,,
152B,female,NA,5/16/02,29.5,38,1004,high,,,,
152B,female,NA,7/11/02,29.5,NA,NA,high,,,,
152B,female,NA,5/17/03,29.7,38.2,1190,high,,,,
152B,female,NA,5/11/04,30,38.5,1144,high,,,,
152B,female,NA,5/14/05,29.7,38.8,1205,high,,,,
152B,female,NA,5/12/08,31.2,39.4,1303,high,,,,
152B,female,NA,5/18/09,30.6,39.6,1344,high,,,,
152B,female,NA,5/13/10,31.8,40,1340,high,,,,
152B,female,NA,5/16/11,32.5,40.2,1416,high,,,,
152B,female,NA,5/17/13,31.5,39.2,1335,high,,,,
152B,female,NA,5/19/15,32,39.1,1040,high,,,,
152B,female,NA,5/19/16,31.8,37.4,1235,high,,,,
152B,female,NA,9/8/16,31,38.1,1010,high,,,,
152B,female,NA,9/2/18,32.1,36.9,1360,high,,,,
153A,male,NA,3/23/88,39.05,48.9,2495,high,,,,
153A,male,NA,3/23/90,39.05,49.21,2130,high,,,,
153A,male,NA,3/21/92,39.37,47.94,2235,high,,,,
153A,male,NA,3/12/93,40.1,47.6,2421,high,,,,
153A,male,NA,3/20/94,39.6,48.5,2465,high,,,,
153A,male,NA,3/19/95,39,47.5,2490,high,,,,
153A,male,NA,3/22/96,39,48.1,2416,high,,,,
153A,male,NA,3/11/98,39.6,48,2400,high,,,,
153A,male,NA,3/20/00,38,48,2065,high,,,,
153A,male,NA,5/13/01,39,47.5,2145,high,,,,
153A,male,NA,5/16/02,39,47,2350,high,,,,
153A,male,NA,5/15/03,39.5,48.5,2070,high,,,,
153A,male,NA,5/12/04,39.8,47.6,2143,high,,,,
153B,female,NA,3/20/00,24.6,32,590,high,,,,
153B,female,NA,5/16/02,25.1,32.4,468,high,,,,
154B,female,NA,3/20/00,27.5,37.2,955,high,,,,
154B,female,NA,5/10/01,28.5,37.2,890,high,,,,
154B,female,NA,5/17/02,28.7,37.5,867,high,,,,
154C,female,NA,6/28/01,21.8,29.3,NA,high,,,,
154C,female,NA,5/17/02,22.1,29.2,365,high,,,,
154C,female,NA,5/16/04,22.5,29.9,406,high,,,,
154D,female,5.7,5/23/19,18.9,25.5,260,high,,,,
155B,female,NA,3/20/00,27.2,35.3,825,high,,,,
155B,female,NA,5/14/01,27.2,35.6,715,high,,,,
155B,female,NA,5/17/02,26.5,35.9,590,high,,,,
156B,female,NA,3/20/00,25.5,32.5,585,high,,,,
156B,female,NA,6/29/02,26.1,33.3,570,high,,,,
156B,female,NA,5/12/04,27,33.5,607,high,,,,
156B,female,NA,5/13/05,26.6,33.6,592,high,,,,
156B,female,NA,4/20/12,27.5,34.9,830,high,,,,
156B,female,NA,5/16/13,27.9,35,772,high,,,,
157A,female,21.5,3/23/00,29,38,973,high,,,,
157A,female,23.7,5/16/02,28.8,38.3,772,high,,,,
157A,female,29.7,5/16/08,29.1,39.2,850,high,,,,
158C,female,3.8,6/28/01,16.1,20.9,NA,high,,,,
158C,female,4.7,5/16/02,16,20.5,130,high,,,,
159B,female,6.5,3/13/98,20.6,26.7,350,high,,,,
159B,female,8.5,3/23/00,22,28.2,414,high,,,,
159B,female,9.7,5/10/01,27.4,34.7,755,high,,,,
159C,male,5.5,3/11/98,18.5,24.3,200,high,,,,
159C,male,8.8,6/18/01,22.9,29.1,NA,high,,,,
159C,male,9.8,6/21/02,23.5,29.6,450,high,,,,
159C,male,10.7,5/19/03,23.3,30,510,high,,,,
159C,male,11.7,5/13/04,23.8,29.8,432,high,,,,
159C,male,12.7,5/13/05,24.1,30.5,525,high,,,,
159C,male,17.5,4/1/10,26.2,32.1,700,high,,,,
159C,male,20.7,5/18/13,28,34,675,high,,,,
159D,female,4.7,5/23/19,17.2,23.6,175,high,,,,
150/0B,female,NA,6/26/01,29.2,36.7,NA,high,,,,
150/0C,male,NA,5/17/02,26.6,34.1,783,high,,,,
160B,female,NA,3/20/00,27.5,NA,845,high,,,,
160B,female,NA,5/9/01,28.1,NA,815,high,,,,
160B,female,NA,5/15/02,28.8,NA,900,high,,,,
160B,female,NA,5/12/04,29.3,NA,892,high,,,,
160B,female,NA,5/13/05,28.7,NA,732,high,,,,
160B,female,NA,5/12/08,29,NA,840,high,,,,
160B,female,NA,5/18/09,28.6,NA,894,high,,,,
160B,female,NA,5/17/13,29.5,NA,770,high,,,,
160B,female,NA,5/18/15,29.1,NA,840,high,,,,
160B,female,NA,5/17/17,29,NA,715,high,,,,
169/0A,female,NA,6/21/01,29.2,39,NA,high,,,,
169/0A,female,NA,6/30/02,28.7,39,915,high,,,,
169/0A,female,NA,5/12/04,30,39,855,high,,,,
169/0A,female,NA,5/15/05,29.5,38.9,990,high,,,,
160/0C,female,NA,5/9/01,26.5,33.5,680,high,,,,
160/0C,female,NA,5/15/02,27.1,34.7,749,high,,,,
160/0C,female,NA,7/11/02,27.1,NA,NA,high,,,,
160/0C,female,NA,5/12/04,28.2,36.9,912,high,,,,
160/0C,female,NA,5/19/09,30.5,37.5,925,high,,,,
160/0C,female,NA,5/18/13,30,37.4,855,high,,,,
160/0D,male,4.7,5/14/01,18.2,25.3,240,high,,,,
160/0D,male,7.7,5/16/04,21.7,28.6,394,high,,,,
160/0E,male,NA,6/17/01,23.1,29.7,NA,high,,,,
160/0F,female,NA,5/17/02,25.8,35.6,638,high,,,,
161A,female,NA,3/23/88,25.72,35.56,680,high,,,,
161A,female,NA,3/22/96,29.2,38,955,high,,,,
161A,female,NA,3/11/98,29.5,38.1,970,high,,,,
161A,female,NA,3/20/00,30,38.8,1145,high,,,,
161A,female,NA,5/10/01,30.5,39.5,1035,high,,,,
161A,female,NA,5/15/02,30.5,40,1086,high,,,,
161A,female,NA,6/30/02,30.5,NA,NA,high,,,,
161A,female,NA,5/19/03,31,39.8,1120,high,,,,
161A,female,NA,5/14/04,30.3,40.1,1110,high,,,,
161A,female,NA,5/19/09,31,40.5,1242,high,,,,
161A,female,NA,5/14/10,30.5,40.5,1125,high,,,,
161A,female,NA,5/19/11,31,40.2,1025,high,,,,
161A,female,NA,5/18/13,31.5,40.6,947,high,,,,
161A,female,NA,5/19/15,31,40.1,945,high,,,,
161A,female,NA,5/22/16,30.5,40,960,high,,,,
161A,female,NA,9/3/18,29.9,40.2,820,high,,,,
162B,male,6.5,3/19/94,20,27,313,high,,,,
162B,male,13.8,6/26/01,27.7,35.3,NA,high,,,,
162B,male,14.8,7/10/02,27.5,35.5,730,high,,,,
163B,male,1.8,6/17/01,13,18,NA,high,,,,
163C,female,NA,6/28/01,26.3,34.2,NA,high,,,,
163C,female,NA,5/16/02,25.5,34.8,618,high,,,,
163C,female,NA,5/15/03,25.5,34.6,600,high,,,,
163C,female,NA,5/12/04,26.1,35,611,high,,,,
163C,female,NA,5/13/05,25.8,35.4,735,high,,,,
163C,female,NA,5/11/08,28.5,35.5,847,high,,,,
163C,female,NA,5/18/09,27,36,730,high,,,,
164A,male,NA,3/21/90,39.69,52.71,2420,high,,,,
164A,male,NA,3/21/92,40.01,51.75,2580,high,,,,
164A,male,NA,3/19/94,41.6,51.2,2575,high,,,,
164A,male,NA,3/11/98,40.8,52.5,2660,high,,,,
164A,male,NA,3/23/00,39,51.7,2610,high,,,,
164A,male,NA,5/10/01,40.5,52.3,2405,high,,,,
164A,male,NA,5/15/02,40.6,52.3,2783,high,,,,
164A,male,NA,5/14/03,42,50.7,3552,high,,,,
164A,male,NA,5/12/04,43,50.1,3655,high,,,,
164B,female,NA,3/20/00,28,36.5,965,high,,,,
164B,female,NA,5/10/01,29.2,37.2,970,high,,,,
164B,female,NA,7/7/01,29.2,NA,NA,high,,,,
164B,female,NA,5/15/02,29.5,37.5,900,high,,,,
164B,female,NA,5/17/03,30,38.2,1106,high,,,,
164B,female,NA,5/12/04,31,38.2,910,high,,,,
164B,female,NA,5/14/05,30.5,38.7,883,high,,,,
164C,female,2.7,5/23/19,15,21.3,140,high,,,,
165B,female,8.5,3/20/00,23,32.4,520,high,,,,
165B,female,9.7,5/10/01,25.5,36,830,high,,,,
165B,female,9.8,7/9/01,29.2,NA,NA,high,,,,
165B,female,10.7,5/16/02,27.7,37.8,895,high,,,,
165B,female,11.7,5/15/03,29.2,39.7,1171,high,,,,
165B,female,12.7,5/11/04,30.5,40.3,1281,high,,,,
165B,female,13.7,5/13/05,31.5,40.1,1490,high,,,,
165B,female,16.7,5/12/08,33.5,41.7,1792,high,,,,
165B,female,17.7,5/18/09,33.9,40.3,1347,high,,,,
165B,female,18.7,5/13/10,34.1,42.4,1832,high,,,,
165B,female,24.7,5/19/16,35.5,43.8,1824,high,,,,
166A,female,NA,3/21/90,26.04,35.56,650,high,,,,
166A,female,NA,3/20/92,29.21,39.37,1150,high,,,,
166A,female,NA,3/19/94,31.8,41.3,1280,high,,,,
166A,female,NA,3/19/95,33.5,42,1575,high,,,,
166A,female,NA,3/22/96,34.5,44,1710,high,,,,
166A,female,NA,3/10/98,35.7,44.3,1850,high,,,,
166A,female,NA,3/20/00,37.5,44.5,2440,high,,,,
166A,female,NA,5/10/01,36.2,46,2370,high,,,,
166A,female,NA,6/22/01,38.9,44.6,NA,high,,,,
166A,female,NA,6/28/01,38.9,NA,NA,high,,,,
166A,female,NA,5/15/02,38,46.1,2595,high,,,,
166A,female,NA,5/20/02,NA,NA,NA,high,,,,
166A,female,NA,6/24/02,38,NA,NA,high,,,,
166A,female,NA,5/19/03,38.2,45.7,2598,high,,,,
166A,female,NA,5/12/04,39,45.7,2320,high,,,,
166C,female,NA,6/28/01,26,35.3,NA,high,,,,
166C,female,NA,5/17/02,26,34.7,720,high,,,,
166C,female,NA,5/15/05,26.8,35.6,752,high,,,,
166C,female,NA,5/19/11,28,36.3,685,high,,,,
167A,female,5.5,3/21/90,18.42,26.67,259,high,,,,
167A,female,7.5,3/21/92,21.27,28.89,390,high,,,,
167A,female,9.5,3/19/94,23.7,32.2,535,high,,,,
167A,female,11.5,3/22/96,27.1,34.7,665,high,,,,
167A,female,13.5,3/11/98,28,36.5,830,high,,,,
167A,female,15.5,3/20/00,29,37,940,high,,,,
167A,female,16.7,5/10/01,28.8,36.8,910,high,,,,
167A,female,17.7,5/15/02,29,38,946,high,,,,
167A,female,17.8,7/26/02,29,NA,NA,high,,,,
167A,female,18.7,5/19/03,29.5,38.5,1031,high,,,,
167A,female,19.7,5/16/04,30,39.4,1173,high,,,,
167A,female,23.7,5/12/08,33.2,41.5,1340,high,,,,
167B,male,5.5,3/13/98,19,26.1,340,high,,,,
167B,male,8.8,6/17/01,22.5,28.8,NA,high,,,,
167B,male,9.7,5/15/02,22.6,29.4,445,high,,,,
167B,male,10.7,5/17/03,23.1,30,458,high,,,,
167B,male,11.7,5/11/04,23.3,30,452,high,,,,
167B,male,16.7,5/18/09,29,36.8,895,high,,,,
167B,male,17.7,5/14/10,30.9,37.7,1005,high,,,,
167B,male,18.7,5/19/11,31.7,38.9,1050,high,,,,
167B,male,19.7,4/20/12,NA,NA,NA,high,,,,
168A,female,8.5,3/21/90,23.5,34.93,508,high,,,,
168A,female,10.5,3/21/92,26.35,36.83,785,high,,,,
168A,female,11.5,3/12/93,29.6,37.6,845,high,,,,
168A,female,12.5,3/19/94,29.8,39.6,1002,high,,,,
168A,female,13.5,3/19/95,30,40.9,1042,high,,,,
168A,female,14.5,3/22/96,31.5,42.3,1200,high,,,,
168A,female,16.5,3/10/98,32.5,43.8,1520,high,,,,
168A,female,18.5,3/23/00,34,44.5,1825,high,,,,
168A,female,19.7,5/10/01,35,44.7,1770,high,,,,
168A,female,19.8,7/3/01,35,NA,NA,high,,,,
168B,male,NA,3/13/98,27.1,34.6,820,high,,,,
168B,male,NA,3/20/00,28,36.8,970,high,,,,
168B,male,NA,5/9/01,31.5,40,1400,high,,,,
168B,male,NA,5/16/02,35.7,42.9,1850,high,,,,
169A,male,NA,3/21/90,36.2,NA,1800,high,,,,
169A,male,NA,3/21/92,35.24,NA,1645,high,,,,
169A,male,NA,3/20/94,36.8,NA,1785,high,,,,
169A,male,NA,3/11/98,36.5,NA,1790,high,,,,
169A,male,NA,5/13/01,36,NA,1540,high,,,,
169A,male,NA,6/21/02,36.2,NA,1600,high,,,,
169A,male,NA,5/17/03,36.2,NA,1368,high,,,,
169A,male,NA,5/14/05,36.3,NA,1175,high,,,,
169B,female,NA,3/20/00,24.5,33.6,650,high,,,,
169B,female,NA,5/10/01,27,36,825,high,,,,
169B,female,NA,7/10/01,27.9,NA,NA,high,,,,
169B,female,NA,7/5/02,27.5,37,775,high,,,,
169B,female,NA,5/15/03,27.6,37,862,high,,,,
169B,female,NA,5/12/04,29.5,39,1099,high,,,,
169B,female,NA,5/14/05,30.4,39,1103,high,,,,
169B,female,NA,5/12/08,31.1,39.2,1250,high,,,,
169B,female,NA,5/14/10,31,39.5,1115,high,,,,
169B,female,NA,5/17/11,31.1,39.9,1145,high,,,,
169B,female,NA,5/19/16,32.5,40.2,1148,high,,,,
169C,female,3.8,6/29/02,16.8,23,275,high,,,,
169C,female,5.7,5/16/04,18.8,25.6,294,high,,,,
169C,female,9.7,5/16/08,23.4,30.4,467,high,,,,
169C,female,10.7,5/19/09,24,31.3,623,high,,,,
169C,female,11.5,4/2/10,24.9,32.8,680,high,,,,
169C,female,14.7,5/18/13,28.5,36.6,818,high,,,,
170C,female,NA,6/17/01,24.4,32.5,NA,high,,,,
170C,female,NA,5/17/02,28.8,37.9,700,high,,,,
170E,male,NA,5/18/19,21.7,29.9,430,high,,,,
170/0A,female,6.5,3/21/90,20.64,29.21,345,high,,,,
170/0A,female,8.5,3/20/92,22.86,33.02,575,high,,,,
170/0A,female,10.5,3/19/94,26.3,35.2,755,high,,,,
170/0A,female,11.5,3/18/95,27,37,976,high,,,,
170/0A,female,12.5,3/22/96,27.6,37.5,945,high,,,,
170/0A,female,14.5,3/10/98,29.5,39,1100,high,,,,
170/0A,female,16.5,3/20/00,31,38.7,1135,high,,,,
170/0A,female,17.7,5/9/01,32,38.5,1210,high,,,,
170/0A,female,18.7,5/15/02,32,39.6,1450,high,,,,
170/0A,female,18.8,6/28/02,32,NA,NA,high,,,,
170/0A,female,19.7,5/15/03,32.5,39.2,1450,high,,,,
170/0A,female,20.7,5/15/04,33.2,40.3,1577,high,,,,
170/0A,female,21.7,5/13/05,33.5,40.3,1501,high,,,,
170/0B,male,5.7,5/14/01,19,NA,290,high,,,,
170/0B,male,6.7,5/15/02,20,NA,275,high,,,,
170/0B,male,9.7,5/16/05,21.2,NA,367,high,,,,
170/0B,male,14.7,5/13/10,26.5,NA,635,high,,,,
170/0B,male,19.7,5/22/15,29.5,NA,964,high,,,,
170/0B,male,20.7,5/20/16,29.7,32.8,940,high,,,,
170/0C,male,NA,6/30/02,24.5,33.1,500,high,,,,
171B,female,NA,3/23/00,25.5,34,746,high,,,,
171B,female,NA,5/15/02,25.5,35.5,650,high,,,,
171B,female,NA,5/16/04,25.2,35.1,661,high,,,,
171B,female,NA,5/15/05,25.7,34.7,680,high,,,,
171B,female,NA,5/17/11,26.9,36.6,630,high,,,,
171B,female,NA,5/19/16,27.1,36,691,high,,,,
171B,female,NA,5/16/17,27.7,36.2,640,high,,,,
171C,female,NA,5/23/19,23.5,31.6,515,high,,,,
172C,female,NA,6/26/01,20.5,28,NA,high,,,,
172C,female,NA,5/12/04,21.9,30.9,427,high,,,,
172C,female,NA,5/13/05,24.5,32.2,607,high,,,,
172C,female,NA,5/11/08,26.5,33.8,713,high,,,,
172C,female,NA,5/19/09,26,34.7,688,high,,,,
172C,female,NA,5/12/10,26.1,35.1,721,high,,,,
172C,female,NA,5/19/15,28,35.8,789,high,,,,
173B,female,NA,3/23/00,29,37.5,907,high,,,,
173B,female,NA,6/26/01,29.5,37.5,NA,high,,,,
174D,male,NA,7/5/02,30.5,39.3,1240,high,,,,
174D,male,NA,5/15/03,32,40.2,1420,high,,,,
174D,male,NA,5/11/04,35,41.6,1620,high,,,,
174D,male,NA,5/15/05,35,42.8,1794,high,,,,
175B,female,NA,3/23/00,24.7,33.2,677,high,,,,
175B,female,NA,6/26/01,26,34.1,NA,high,,,,
175B,female,NA,5/15/04,27.9,35.7,780,high,,,,
175B,female,NA,5/16/05,28.1,35.8,830,high,,,,
175B,female,NA,5/18/09,29.4,36.7,913,high,,,,
175B,female,NA,5/16/11,28.8,37,900,high,,,,
175B,female,NA,5/16/13,30,37.6,960,high,,,,
177B,male,8.5,3/20/94,24,31.2,525,high,,,,
177B,male,9.5,3/18/95,25,32.2,576,high,,,,
177B,male,10.5,3/21/96,25.5,33.4,610,high,,,,
177B,male,12.5,3/10/98,27.8,34.4,890,high,,,,
177B,male,14.5,3/20/00,30,37,1140,high,,,,
177B,male,15.7,5/9/01,31.5,39,1345,high,,,,
177B,male,15.8,6/17/01,32.5,39.1,NA,high,,,,
177B,male,16.7,5/15/02,34.2,42.3,1700,high,,,,
177B,male,17.7,5/15/03,36.5,43.6,1900,high,,,,
177B,male,18.7,5/11/04,39,44.6,2410,high,,,,
177B,male,19.7,5/13/05,40.3,46.6,2828,high,,,,
177B,male,22.5,3/28/08,43,47.5,3535,high,,,,
177D,female,NA,5/23/19,20.2,27.9,310,high,,,,
178B,female,NA,3/23/00,26.5,34.7,757,high,,,,
178B,female,NA,5/10/01,26.5,35.2,685,high,,,,
178B,female,NA,5/15/02,26.5,35.5,680,high,,,,
178B,female,NA,5/17/03,27,35.5,702,high,,,,
178B,female,NA,5/12/04,27.5,36.1,684,high,,,,
178B,female,NA,5/14/05,27.8,36.2,895,high,,,,
178B,female,NA,5/11/08,29.5,37.3,955,high,,,,
178B,female,NA,5/19/11,29.4,37.9,930,high,,,,
178B,female,NA,5/16/13,29.8,38.4,910,high,,,,
178B,female,NA,5/22/15,29.8,38.2,792,high,,,,
180B,female,8.5,3/23/00,24.1,31.8,575,high,,,,
180B,female,9.8,6/22/01,25,32.2,NA,high,,,,
180B,female,12.7,5/16/04,25.6,32.9,629,high,,,,
180B,female,13.3,1/7/05,26.5,33.5,610,high,,,,
180C,male,NA,6/17/01,28.6,34,NA,high,,,,
180C,male,NA,7/8/02,29.5,NA,870,high,,,,
180C,male,NA,5/12/04,29.5,NA,948,high,,,,
180C,male,NA,5/14/05,30,NA,993,high,,,,
180C,male,NA,3/28/08,32.1,NA,1430,high,,,,
180C,male,NA,5/18/09,34.4,NA,1578,high,,,,
180C,male,NA,5/16/11,35.5,NA,1708,high,,,,
180C,male,NA,5/16/13,37.3,NA,1779,high,,,,
180C,male,NA,5/20/16,37.7,NA,1960,high,,,,
180C,male,NA,9/3/18,38.5,NA,2230,high,,,,
180/0B,female,NA,5/10/01,27.5,36.4,745,high,,,,
180/0B,female,NA,5/15/02,29.5,38.4,1035,high,,,,
180/0B,female,NA,5/17/03,29.8,38.7,938,high,,,,
180/0B,female,NA,5/12/08,32,39.6,1031,high,,,,
180/0B,female,NA,5/19/09,31.5,39.9,1209,high,,,,
180/0B,female,NA,5/14/10,31.5,40,1038,high,,,,
181/6A,female,NA,6/1/18,23.1,31.9,555,high,,,,
182C,female,8.5,3/23/00,24.5,34.1,680,high,,,,
182C,female,10.7,5/16/02,25.2,35.1,624,high,,,,
182C,female,12.7,5/16/04,26.7,35.5,655,high,,,,
182C,female,18.5,4/2/10,26.8,36.7,730,high,,,,
182C,female,19.7,5/17/11,28,37.1,660,high,,,,
182C,female,24.7,5/20/16,28.3,37.2,810,high,,,,
182C,female,25.7,5/17/17,29,37.8,805,high,,,,
183C,female,NA,6/26/01,23.6,31.1,NA,high,,,,
183C,female,NA,5/13/04,23.3,31.9,418,high,,,,
183D,female,NA,5/17/17,20.8,29.1,387,high,,,,
184B,male,NA,5/10/01,31.8,40.5,1210,high,,,,
184B,male,NA,5/15/02,32.1,40.1,1230,high,,,,
184B,male,NA,5/15/03,32.8,41.2,1355,high,,,,
184B,male,NA,5/12/04,34,41.9,1387,high,,,,
184C,female,NA,6/26/01,22,30.9,NA,high,,,,
185B,female,NA,5/10/01,31.3,NA,1156,high,,,,
185B,female,NA,7/10/01,31.3,NA,NA,high,,,,
185B,female,NA,5/15/02,31.4,NA,1115,high,,,,
185B,female,NA,5/12/04,32.7,NA,1292,high,,,,
185B,female,NA,5/13/08,32,NA,1190,high,,,,
185B,female,NA,5/19/09,32,NA,1382,high,,,,
185B,female,NA,4/2/10,32.3,NA,1040,high,,,,
185C,female,NA,6/19/01,20.2,27.5,NA,high,,,,
185C,female,NA,5/14/05,22.1,29.7,465,high,,,,
185C,female,NA,5/19/09,25.5,34.2,730,high,,,,
185C,female,NA,5/18/13,27.3,35.5,750,high,,,,
185C,female,NA,5/17/17,28.6,36.1,840,high,,,,
185D,female,NA,6/30/02,26.2,35.8,625,high,,,,
185D,female,NA,5/16/04,27,35.6,677,high,,,,
185E,male,NA,5/16/17,25.5,36.5,685,high,,,,
186B,female,9.7,5/10/01,24,32,535,high,,,,
186B,female,10.8,6/18/02,25,33,585,high,,,,
186D,female,4.7,5/17/17,16.7,22.3,170,high,,,,
187D,female,NA,7/3/02,25,32.3,525,high,,,,
187D,female,NA,5/18/13,26,33.1,633,high,,,,
187E,male,NA,5/14/17,22.5,30.7,460,high,,,,
187E,male,NA,6/4/18,26.1,33.6,705,high,,,,
187E,male,NA,9/2/18,26.7,34.4,670,high,,,,
187E,male,NA,5/17/19,27,36.4,805,high,,,,
188D,female,NA,6/26/01,27.8,37.2,NA,high,,,,
188E,female,3.7,5/17/17,16.4,23.4,205,high,,,,
189C,male,NA,5/14/17,21,28.2,350,high,,,,
189C,male,NA,6/1/18,21.6,32,515,high,,,,
189C,male,NA,9/3/18,23.7,33.1,565,high,,,,
190C,male,NA,3/20/94,29,38.4,840,high,,,,
190C,male,NA,3/20/00,29.5,37.7,1030,high,,,,
190C,male,NA,5/10/01,31.1,38.9,1250,high,,,,
190C,male,NA,5/15/02,34,41,1615,high,,,,
190C,male,NA,5/15/03,35.5,42.8,1960,high,,,,
190C,male,NA,5/12/04,38,43.8,2633,high,,,,
190E,female,2.7,5/14/17,15,29.8,125,high,,,,
191D,female,NA,5/14/17,24.8,33.6,590,high,,,,
192C,male,NA,5/14/17,26.7,35.2,780,high,,,,
192C,male,NA,6/1/18,28.7,38.3,1130,high,,,,
192C,male,NA,5/18/19,30.9,39.4,1365,high,,,,
193B,female,8.7,5/13/01,23.1,32.4,500,high,,,,
193D,male,5.7,5/14/17,18.7,25.2,245,high,,,,
193D,male,7.7,5/18/19,22.2,30,436,high,,,,
194B,female,NA,5/13/01,25.8,35,645,high,,,,
194D,female,NA,5/14/17,17.7,24.5,225,high,,,,
194D,female,NA,9/3/18,20.2,29.5,360,high,,,,
194D,female,NA,5/16/19,21.8,30.3,450,high,,,,
195C,female,NA,6/16/01,24,32.2,NA,high,,,,
195C,female,NA,6/27/02,24,32.6,602,high,,,,
195C,female,NA,5/19/03,24.2,32.5,628,high,,,,
195C,female,NA,5/15/05,25,33,665,high,,,,
195D,female,NA,6/26/01,27.7,38.6,NA,high,,,,
195D,female,NA,5/15/02,28,38.5,860,high,,,,
195D,female,NA,5/14/05,30.8,40.5,1217,high,,,,
195D,female,NA,5/11/08,31.1,41,1215,high,,,,
195D,female,NA,5/17/11,31.5,41.2,1080,high,,,,
195D,female,NA,5/22/15,31.1,40.7,1010,high,,,,
196C,male,NA,6/19/01,30.6,37.9,NA,high,,,,
196D,male,NA,6/30/02,26.2,NA,730,high,,,,
197B,male,3.7,5/13/01,16.7,22.6,200,high,,,,
197B,male,6.7,5/12/04,21,28.6,353,high,,,,
197B,male,7.7,5/13/05,22.1,30.3,480,high,,,,
197B,male,10.7,5/12/08,28,35.9,875,high,,,,
197B,male,11.7,5/19/09,29,38.5,1015,high,,,,
197B,male,12.7,5/14/10,31.9,40.3,1225,high,,,,
197B,male,13.7,5/16/11,33.2,41.2,1325,high,,,,
197B,male,15.7,5/17/13,34.5,42,1500,high,,,,
197B,male,17.7,5/18/15,36.4,43.6,2000,high,,,,
197B,male,18.7,5/19/16,37.5,42.9,2285,high,,,,
197B,male,19.7,5/17/17,38.3,43.8,2870,high,,,,
197B,male,20.7,6/1/18,39.2,44.1,2265,high,,,,
197C,female,NA,5/14/17,20.3,27.9,285,high,,,,
197C,male,NA,9/2/18,23.8,33.2,530,high,,,,
198B,female,NA,6/17/01,23.4,30.5,NA,high,,,,
198B,female,NA,5/15/02,23,30.9,410,high,,,,
198B,female,NA,5/15/03,25.2,32.8,621,high,,,,
198B,female,NA,5/11/04,26.1,34.5,735,high,,,,
198B,female,NA,5/13/05,26.6,34.9,755,high,,,,
198B,female,NA,5/12/08,29.4,37.1,985,high,,,,
198B,female,NA,5/18/09,29.5,38,839,high,,,,
198B,female,NA,5/14/10,30.5,38.2,1035,high,,,,
198B,female,NA,5/17/13,29.7,37.6,850,high,,,,
198B,female,NA,5/18/15,29.9,38,935,high,,,,
198D,female,2.7,5/20/16,14.8,20,106,high,,,,
198E,male,NA,5/14/17,29.1,37.8,1095,high,,,,
198E,male,NA,6/4/18,33.4,41.2,1640,high,,,,
199C,female,3.7,5/20/16,16.4,23.3,158,high,,,,
199C,female,4.7,5/16/17,17.9,25.5,225,high,,,,
199C,female,6.7,5/17/19,22.9,31.3,470,high,,,,
WRDB,female,NA,6/26/01,25.2,33.6,NA,high,,,,
WRDB,female,NA,5/17/02,25,33.6,486,high,,,,
STUB,female,NA,3/21/96,36.5,NA,1460,high,,,,
STUB,female,NA,3/11/98,34.5,NA,1420,high,,,,
